KIDEN	Sinistralité RC - SNB11 2-3	Code usage - CUSA  5-6	Age de l assuré - DNAI 8-9	Sexe - SEXE 11-12	Code Langue - CLAN 14-15	Code postal souscripteur - POSS2 17-18	Bonus-malus RC(année en cours) - GBMC 20	Bonus-Malus Année -1 - GBM1	Puissance du véhicule (12 mod) - PUIS 32	Date effet Police (2 mod) - DPEP 26-27	Année de construction du véhicule (2 mod	Primes acquises RC 1991 en francs belges
1155	SINIST=1	CUSAG=2	AGE=5	SEXE=1	CLANG=2	CPOST=12	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1156	SINIST=2	CUSAG=1	AGE=9	SEXE=3	CLANG=1	CPOST=1	BM=4	BM_1=4	PUIS12M=9	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1157	SINIST=1	CUSAG=2	AGE=1	SEXE=1	CLANG=2	CPOST=2	BM=3	BM_1=1	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1158	SINIST=2	CUSAG=2	AGE=1	SEXE=1	CLANG=1	CPOST=4	BM=3	BM_1=4	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1160	SINIST=2	CUSAG=1	AGE=2	SEXE=1	CLANG=2	CPOST=6	BM=3	BM_1=3	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1161	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=2	BM=1	BM_1=2	PUIS12M=11	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1162	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=2	BM=1	BM_1=2	PUIS12M=11	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1163	SINIST=1	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=8	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1164	SINIST=2	CUSAG=1	AGE=4	SEXE=1	CLANG=1	CPOST=1	BM=2	BM_1=3	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1166	SINIST=2	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=1	BM=9	BM_1=7	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1167	SINIST=2	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=1	BM=2	BM_1=3	PUIS12M=4	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1169	SINIST=2	CUSAG=1	AGE=9	SEXE=3	CLANG=1	CPOST=1	BM=4	BM_1=4	PUIS12M=11	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1170	SINIST=1	CUSAG=2	AGE=9	SEXE=2	CLANG=1	CPOST=3	BM=2	BM_1=3	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1171	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=2	CPOST=2	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1172	SINIST=2	CUSAG=1	AGE=3	SEXE=1	CLANG=1	CPOST=1	BM=3	BM_1=4	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1173	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=8	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1174	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=2	CPOST=12	BM=2	BM_1=2	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1176	SINIST=2	CUSAG=2	AGE=1	SEXE=1	CLANG=1	CPOST=2	BM=1	BM_1=2	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1177	SINIST=2	CUSAG=1	AGE=5	SEXE=2	CLANG=1	CPOST=1	BM=2	BM_1=3	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1178	SINIST=2	CUSAG=1	AGE=3	SEXE=2	CLANG=1	CPOST=1	BM=4	BM_1=1	PUIS12M=9	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1179	SINIST=1	CUSAG=2	AGE=5	SEXE=1	CLANG=2	CPOST=12	BM=1	BM_1=1	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1180	SINIST=1	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1182	SINIST=1	CUSAG=1	AGE=5	SEXE=1	CLANG=1	CPOST=1	BM=7	BM_1=8	PUIS12M=4	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1183	SINIST=2	CUSAG=2	AGE=4	SEXE=1	CLANG=2	CPOST=12	BM=3	BM_1=3	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1184	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=8	BM=3	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1186	SINIST=2	CUSAG=1	AGE=5	SEXE=2	CLANG=1	CPOST=3	BM=4	BM_1=5	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1187	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=8	BM=3	BM_1=4	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1188	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1190	SINIST=2	CUSAG=2	AGE=4	SEXE=2	CLANG=1	CPOST=1	BM=8	BM_1=9	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1192	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=3	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1193	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=3	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1194	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=10	BM=1	BM_1=1	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1195	SINIST=2	CUSAG=2	AGE=9	SEXE=2	CLANG=1	CPOST=1	BM=8	BM_1=6	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1196	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=8	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1197	SINIST=2	CUSAG=1	AGE=4	SEXE=1	CLANG=2	CPOST=2	BM=1	BM_1=2	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1198	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=3	DPOLI2M=2	DCONS2M=2	PRIM3M=1
1199	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=3	DPOLI2M=2	DCONS2M=2	PRIM3M=1
1200	SINIST=2	CUSAG=1	AGE=5	SEXE=2	CLANG=1	CPOST=3	BM=10	BM_1=7	PUIS12M=1	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1202	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=1	BM=3	BM_1=4	PUIS12M=1	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1204	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=1	BM=4	BM_1=5	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1205	SINIST=2	CUSAG=2	AGE=7	SEXE=1	CLANG=2	CPOST=11	BM=1	BM_1=2	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1206	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=2	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1207	SINIST=2	CUSAG=2	AGE=7	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=2	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1208	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=1	BM=4	BM_1=5	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1209	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=4	BM=5	BM_1=6	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1210	SINIST=2	CUSAG=2	AGE=7	SEXE=1	CLANG=1	CPOST=4	BM=2	BM_1=3	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1211	SINIST=2	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=1	BM=5	BM_1=3	PUIS12M=11	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1212	SINIST=2	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=3	BM=2	BM_1=2	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1213	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=2	CPOST=6	BM=2	BM_1=3	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1214	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=1	BM=2	BM_1=3	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1215	SINIST=2	CUSAG=1	AGE=7	SEXE=2	CLANG=1	CPOST=2	BM=9	BM_1=7	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1216	SINIST=2	CUSAG=1	AGE=5	SEXE=1	CLANG=1	CPOST=2	BM=2	BM_1=3	PUIS12M=5	DPOLI2M=1	DCONS2M=1	PRIM3M=2
1218	SINIST=2	CUSAG=1	AGE=2	SEXE=1	CLANG=2	CPOST=12	BM=2	BM_1=3	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1219	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1220	SINIST=2	CUSAG=1	AGE=3	SEXE=1	CLANG=1	CPOST=1	BM=4	BM_1=5	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1221	SINIST=2	CUSAG=1	AGE=9	SEXE=1	CLANG=2	CPOST=7	BM=2	BM_1=3	PUIS12M=11	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1222	SINIST=2	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=8	BM=1	BM_1=2	PUIS12M=9	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1223	SINIST=1	CUSAG=2	AGE=9	SEXE=1	CLANG=1	CPOST=4	BM=4	BM_1=5	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1224	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1225	SINIST=1	CUSAG=2	AGE=1	SEXE=1	CLANG=1	CPOST=6	BM=1	BM_1=1	PUIS12M=8	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1226	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=2	CPOST=2	BM=1	BM_1=1	PUIS12M=3	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1227	SINIST=2	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=8	BM=5	BM_1=6	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1228	SINIST=2	CUSAG=1	AGE=9	SEXE=1	CLANG=1	CPOST=1	BM=7	BM_1=5	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1230	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=2	CPOST=2	BM=1	BM_1=1	PUIS12M=1	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1231	SINIST=1	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1233	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=3	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1234	SINIST=2	CUSAG=2	AGE=4	SEXE=1	CLANG=2	CPOST=11	BM=6	BM_1=7	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1235	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=2	CPOST=12	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1236	SINIST=1	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=2	PUIS12M=10	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1237	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1238	SINIST=2	CUSAG=2	AGE=9	SEXE=1	CLANG=2	CPOST=11	BM=5	BM_1=5	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1239	SINIST=1	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=8	BM=1	BM_1=1	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1241	SINIST=1	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1243	SINIST=1	CUSAG=1	AGE=9	SEXE=2	CLANG=1	CPOST=10	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1244	SINIST=1	CUSAG=2	AGE=4	SEXE=2	CLANG=2	CPOST=6	BM=1	BM_1=1	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1245	SINIST=1	CUSAG=1	AGE=1	SEXE=1	CLANG=1	CPOST=5	BM=11	BM_1=11	PUIS12M=11	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1246	SINIST=2	CUSAG=1	AGE=4	SEXE=1	CLANG=1	CPOST=8	BM=2	BM_1=3	PUIS12M=11	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1247	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=10	BM=2	BM_1=3	PUIS12M=8	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1248	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=1	BM=4	BM_1=6	PUIS12M=9	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1249	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1250	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=3	BM=5	BM_1=6	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1251	SINIST=2	CUSAG=2	AGE=9	SEXE=2	CLANG=1	CPOST=10	BM=5	BM_1=6	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1252	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=8	BM=11	BM_1=11	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1253	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=2	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1254	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=3	BM=2	BM_1=3	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1255	SINIST=2	CUSAG=1	AGE=9	SEXE=1	CLANG=2	CPOST=12	BM=4	BM_1=5	PUIS12M=8	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1256	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=4	BM=6	BM_1=4	PUIS12M=4	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1257	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=8	BM=9	BM_1=9	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=1
1258	SINIST=1	CUSAG=1	AGE=9	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=11	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1259	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=9	BM=2	BM_1=3	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1260	SINIST=2	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=4	BM=8	BM_1=10	PUIS12M=3	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1261	SINIST=1	CUSAG=2	AGE=3	SEXE=1	CLANG=2	CPOST=6	BM=1	BM_1=1	PUIS12M=1	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1262	SINIST=2	CUSAG=1	AGE=9	SEXE=3	CLANG=1	CPOST=11	BM=11	BM_1=11	PUIS12M=8	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1264	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=1	BM=6	BM_1=7	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1265	SINIST=2	CUSAG=2	AGE=4	SEXE=2	CLANG=1	CPOST=4	BM=2	BM_1=3	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1266	SINIST=2	CUSAG=1	AGE=7	SEXE=2	CLANG=1	CPOST=9	BM=9	BM_1=10	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1267	SINIST=1	CUSAG=2	AGE=9	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1268	SINIST=1	CUSAG=2	AGE=9	SEXE=2	CLANG=1	CPOST=3	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1269	SINIST=2	CUSAG=2	AGE=1	SEXE=1	CLANG=1	CPOST=1	BM=4	BM_1=5	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1270	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1271	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=1	BM=5	BM_1=6	PUIS12M=8	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1272	SINIST=1	CUSAG=1	AGE=2	SEXE=1	CLANG=1	CPOST=8	BM=4	BM_1=5	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1273	SINIST=1	CUSAG=2	AGE=4	SEXE=2	CLANG=1	CPOST=5	BM=1	BM_1=1	PUIS12M=8	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1274	SINIST=1	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1275	SINIST=2	CUSAG=1	AGE=5	SEXE=1	CLANG=2	CPOST=12	BM=2	BM_1=3	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1277	SINIST=1	CUSAG=2	AGE=4	SEXE=2	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1279	SINIST=2	CUSAG=2	AGE=5	SEXE=2	CLANG=1	CPOST=4	BM=2	BM_1=3	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1280	SINIST=1	CUSAG=2	AGE=6	SEXE=2	CLANG=1	CPOST=10	BM=3	BM_1=4	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1281	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=2	CPOST=7	BM=3	BM_1=4	PUIS12M=8	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1282	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=8	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1283	SINIST=2	CUSAG=2	AGE=9	SEXE=1	CLANG=1	CPOST=5	BM=2	BM_1=3	PUIS12M=10	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1285	SINIST=1	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=10	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1286	SINIST=1	CUSAG=2	AGE=1	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=8	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1287	SINIST=1	CUSAG=1	AGE=9	SEXE=1	CLANG=2	CPOST=11	BM=1	BM_1=1	PUIS12M=1	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1288	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1289	SINIST=2	CUSAG=2	AGE=3	SEXE=1	CLANG=1	CPOST=4	BM=2	BM_1=3	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1290	SINIST=1	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=2	DPOLI2M=2	DCONS2M=1	PRIM3M=1
1292	SINIST=1	CUSAG=1	AGE=2	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1293	SINIST=1	CUSAG=2	AGE=9	SEXE=2	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=3	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1294	SINIST=1	CUSAG=1	AGE=9	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1295	SINIST=1	CUSAG=2	AGE=4	SEXE=1	CLANG=2	CPOST=12	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1296	SINIST=2	CUSAG=1	AGE=9	SEXE=1	CLANG=1	CPOST=1	BM=5	BM_1=5	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1297	SINIST=1	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=4	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1298	SINIST=2	CUSAG=2	AGE=1	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=2	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1299	SINIST=1	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1300	SINIST=2	CUSAG=2	AGE=9	SEXE=2	CLANG=1	CPOST=2	BM=5	BM_1=6	PUIS12M=8	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1301	SINIST=1	CUSAG=2	AGE=3	SEXE=2	CLANG=1	CPOST=3	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1302	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=10	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1303	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=11	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1304	SINIST=1	CUSAG=1	AGE=2	SEXE=1	CLANG=1	CPOST=1	BM=1	BM_1=1	PUIS12M=5	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1305	SINIST=1	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=9	BM=1	BM_1=1	PUIS12M=9	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1306	SINIST=1	CUSAG=2	AGE=9	SEXE=1	CLANG=1	CPOST=3	BM=1	BM_1=1	PUIS12M=7	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1307	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1308	SINIST=2	CUSAG=1	AGE=9	SEXE=3	CLANG=1	CPOST=3	BM=1	BM_1=1	PUIS12M=4	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1309	SINIST=1	CUSAG=1	AGE=9	SEXE=3	CLANG=2	CPOST=12	BM=1	BM_1=2	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=2
1310	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=4	BM=6	BM_1=4	PUIS12M=3	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1312	SINIST=1	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=1	BM=2	BM_1=3	PUIS12M=8	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1313	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=10	BM=7	BM_1=8	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1314	SINIST=2	CUSAG=2	AGE=6	SEXE=1	CLANG=1	CPOST=4	BM=1	BM_1=1	PUIS12M=6	DPOLI2M=2	DCONS2M=2	PRIM3M=2
1315	SINIST=1	CUSAG=2	AGE=9	SEXE=1	CLANG=1	CPOST=4	BM=8	BM_1=9	PUIS12M=4	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1316	SINIST=2	CUSAG=2	AGE=2	SEXE=1	CLANG=1	CPOST=4	BM=4	BM_1=2	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1317	SINIST=2	CUSAG=1	AGE=9	SEXE=3	CLANG=1	CPOST=1	BM=9	BM_1=4	PUIS12M=10	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1318	SINIST=2	CUSAG=1	AGE=9	SEXE=3	CLANG=1	CPOST=1	BM=4	BM_1=4	PUIS12M=10	DPOLI2M=2	DCONS2M=2	PRIM3M=3
1319	SINIST=2	CUSAG=2	AGE=5	SEXE=1	CLANG=1	CPOST=4	BM=3	BM_1=4	PUIS12M=6	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1320	SINIST=2	CUSAG=2	AGE=4	SEXE=1	CLANG=1	CPOST=4	BM=7	BM_1=8	PUIS12M=9	DPOLI2M=2	DCONS2M=1	PRIM3M=3
1321	SINIST=2	CUSAG=1	AGE=9	SEXE=1	CLANG=1	CPOST=4	BM=10	BM_1=8	PUIS12M=4	DPOLI2M=2	DCONS2M=1	PRIM3M=3
